"year","tree","resist.value","sp","rp","PLA_dry_percent","LMA_g_per_m2","mean_TLP_Mpa","WD_g_per_cm3","elev.m","dbh_old.mm","dbh_old.cm","dbh.ln.cm","height.ln.m","height.m","position_all","TWI","TWI.ln"
"1999","151123",1.39,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,305,129.29,12.929,2.55947285027242,2.48218156987489,11.9673435569602,"intermediate",5.76205380237226,1.7512939740662
"1966","10619",1.26,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,291,101.49,10.149,2.31737517846668,2.32675486457561,10.2446422803995,"intermediate",4.21771180458143,1.43929275458752
"1977","10619",1.8,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,291,112.37,11.237,2.41921190492577,2.39213404296234,10.9368086764588,"intermediate",4.21771180458143,1.43929275458752
"1999","10619",1.45,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,291,146.32,14.632,2.68321091108856,2.56162140491886,12.9568085263955,"intermediate",4.21771180458143,1.43929275458752
"1977","20820",1.67,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,287,99.95,9.995,2.30208496795236,2.31693854942542,10.1445696191471,"intermediate",4.45097699572614,1.49312362168204
"1999","20820",0.7,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,287,151.91,15.191,2.72070314722553,2.58569142051879,13.2724627712617,"intermediate",4.45097699572614,1.49312362168204
"1966","60426",0.89,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,284,179.5,17.95,2.88759011493429,2.69283285378781,14.7734677715279,"intermediate",8.89994857159231,2.18604549824862
"1977","60426",0.83,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,284,210.1,21.01,3.04499851485691,2.79388904653814,16.3444607278826,"intermediate",8.89994857159231,2.18604549824862
"1999","60426",0.53,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,284,261.19,26.119,3.26266301883614,2.9336296580928,18.7957289044696,"intermediate",8.89994857159231,2.18604549824862
"1966","70018",0.96,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,300,85.56,8.556,2.14663279122016,2.21713825196334,9.18101947110178,"intermediate",4.98761113821898,1.60695706531989
"1977","70018",1.02,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,300,97.75,9.775,2.27982810587143,2.30264964396946,10.0006455305887,"intermediate",4.98761113821898,1.60695706531989
"1999","70018",0.7,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,300,154.85,15.485,2.73987181342517,2.59799770421896,13.4368066204637,"intermediate",4.98761113821898,1.60695706531989
"1966","10675",1.5,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,289,96.92,9.692,2.27130080295428,2.29717511549665,9.94604630076775,"intermediate",4.07402116244042,1.40463051230276
"1977","10675",0.77,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,289,113.36,11.336,2.42798350238838,2.39776540853334,10.9985715858366,"intermediate",4.07402116244042,1.40463051230276
"1999","10675",0.81,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,289,155.78,15.578,2.74585966249776,2.60184190332356,13.4885597914562,"intermediate",4.07402116244042,1.40463051230276
"1966","50559",1.64,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,280,107.23,10.723,2.37239096723801,2.3620750009668,10.6129505030693,"intermediate",14.3717818407523,2.66526668967269
"1977","50559",0.69,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,280,124.34,12.434,2.52043465584715,2.45711904905387,11.6711390797433,"intermediate",14.3717818407523,2.66526668967269
"1999","50559",0.61,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,280,174.78,17.478,2.86094294720535,2.67572537210584,14.522880512221,"intermediate",14.3717818407523,2.66526668967269
"1966","52130",1.11,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,283,80.32,8.032,2.08343356294937,2.1765643474135,8.81596557361313,"intermediate",7.302993308,1.9882843063018
"1977","52130",1.04,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,283,91.84,9.184,2.21746283957721,2.26261114300857,9.60814468057167,"intermediate",7.302993308,1.9882843063018
"1999","52130",0.78,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,283,126.23,12.623,2.53552054677072,2.4668041910268,11.7847248781286,"intermediate",7.302993308,1.9882843063018
"1966","102157",0.97,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,302,124.84,12.484,2.52444782440853,2.45969550327028,11.7012480057147,"intermediate",4.72430232154988,1.55271989322852
"1977","102157",0.63,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,302,148.53,14.853,2.6982018650474,2.57124559736043,13.0821093374766,"intermediate",4.72430232154988,1.55271989322852
"1999","102157",0.78,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,302,187.13,18.713,2.92921846949565,2.71955825741621,15.1736179310821,"intermediate",4.72430232154988,1.55271989322852
"1977","50652",0.91,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,279,102.93,10.293,2.33146405254442,2.33579992173352,10.3377259945244,"intermediate",12.8990093194464,2.55715051147645
"1999","50652",1.07,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,279,145.05,14.505,2.67449341757337,2.5560247740821,12.8844965925977,"intermediate",12.8990093194464,2.55715051147645
"1966","40873",0.77,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,281,197.46,19.746,2.98295093918926,2.7540545029595,15.7061837299698,"intermediate",7.51014247462488,2.01625443691765
"1977","40873",0.72,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,281,221.45,22.145,3.09761173737516,2.82766673539485,16.9059686713195,"intermediate",7.51014247462488,2.01625443691765
"1999","40873",0.66,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,281,274.01,27.401,3.31057950907841,2.96439204482834,19.3829157148399,"intermediate",7.51014247462488,2.01625443691765
"1966","60486",1.05,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,278,57.89,5.789,1.75595956509687,1.96632604079219,7.14438005103407,"intermediate",9.27770925866421,2.22761466919964
"1977","60486",0.69,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,278,76.63,7.663,2.03640355198827,2.14637108037647,8.55376109500701,"intermediate",9.27770925866421,2.22761466919964
"1999","60486",0.3,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,278,122.53,12.253,2.50577080496731,2.44770485678901,11.5617803024517,"intermediate",9.27770925866421,2.22761466919964
"1977","60467",0.78,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,278,85.76,8.576,2.14896760432845,2.21863720197886,9.19479167972797,"intermediate",11.4985864538421,2.44222411075708
"1999","60467",1.17,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,278,117.01,11.701,2.45967430823682,2.41811090588804,11.2246348820536,"intermediate",11.4985864538421,2.44222411075708
"1977","50563",0.77,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,280,137.34,13.734,2.61987451019848,2.52095943554743,12.4405268232157,"suppressed",12.283591424305,2.50826434122316
"1999","50563",1.14,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,280,171.44,17.144,2.84164825817128,2.66333818174596,14.3440924537342,"suppressed",12.283591424305,2.50826434122316
"1999","20693",0.75,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,287,159.52,15.952,2.76958421321948,2.61707306488691,13.6955787926741,"intermediate",5.33953466049342,1.6751385069453
"1966","30333",1.02,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,289,138.15,13.815,2.62575495837538,2.52473468327699,12.4875816598047,"intermediate",6.63506771226389,1.89236887304693
"1977","30333",1.42,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,289,146.63,14.663,2.68532731399494,2.56298013558475,12.9744253049908,"intermediate",6.63506771226389,1.89236887304693
"1999","30333",0.89,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,289,176.88,17.688,2.87288644355514,2.6833930967624,14.6346659836242,"intermediate",6.63506771226389,1.89236887304693
"1966","92562",1.87,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,317,71.66,7.166,1.96934761888276,2.10332117132273,8.19333624895572,"intermediate",3.85044626128713,1.34818905360504
"1977","92562",1.19,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,317,84.66,8.466,2.13605814209873,2.21034932722739,9.1189013172315,"intermediate",3.85044626128713,1.34818905360504
"1999","92562",0.78,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,317,118.04,11.804,2.46843845708069,2.4237374894458,11.28796923906,"intermediate",3.85044626128713,1.34818905360504
"1999","20627",0.61,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,285,664.18,66.418,4.19596810408302,3.5328115228213,34.220042924132,"intermediate",6.53441858079935,1.87708337307976
"1999","10664",0.37,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,289,115.07,11.507,2.44295554584132,2.40737746043013,11.1048001460433,"intermediate",4.54308153655718,1.51360553435056
"1999","40585",0.62,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,287,104.61,10.461,2.34765405636162,2.34619390418416,10.445736494304,"suppressed",6.93149556936208,1.93607560079275
"1999","101150",0.76,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,295,92.59,9.259,2.22559605146591,2.26783266504111,9.65844502761476,"suppressed",6.06139875169917,1.80194059055913
"1966","150941",0.94,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,319,86.84,8.684,2.16148225201605,2.2266716057943,9.26896391493196,"suppressed",5.33538109993522,1.67436031611719
"1977","150941",1.32,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,319,95.64,9.564,2.25800604959608,2.28863988384068,9.86151574862356,"suppressed",5.33538109993522,1.67436031611719
"1999","150941",1.07,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,319,110.96,11.096,2.40658468301253,2.38402736649404,10.8485059114876,"suppressed",5.33538109993522,1.67436031611719
"1977","20847",1.69,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,285,59.34,5.934,1.78069852186863,1.98220845103966,7.25875590380174,"suppressed",5.18863944180839,1.64647151286991
"1999","20847",0.94,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,285,79.38,7.938,2.07166135436087,2.16900658949968,8.74958778959875,"suppressed",5.18863944180839,1.64647151286991
"1977","40536",1.59,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,296,67.44,6.744,1.90865322069955,2.06435536768911,7.88021641786811,"intermediate",5.55139530396034,1.7140493022801
"1999","40536",0.79,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,296,103.65,10.365,2.33843474588774,2.34027510685993,10.3840929050065,"intermediate",5.55139530396034,1.7140493022801
"1966","40493",0.57,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,75.81,7.581,2.02564511707417,2.13946416516162,8.49488455405489,"suppressed",5.37702968761277,1.68213611903469
"1977","40493",0.94,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,83.21,8.321,2.11878243991829,2.19925832642754,9.01832236705528,"suppressed",5.37702968761277,1.68213611903469
"1999","40493",0.73,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,114.51,11.451,2.4380770624312,2.40424547408083,11.0700744721289,"suppressed",5.37702968761277,1.68213611903469
"1977","60129",1.06,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,297,95.92,9.592,2.26092941772521,2.29051668617959,9.88004124335381,"suppressed",4.85606508052705,1.58022845575286
"1999","60129",0.91,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,297,122.75,12.275,2.50756467368058,2.44885652050294,11.5751032556027,"suppressed",4.85606508052705,1.58022845575286
"1966","50330",0.85,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,295,77.92,7.792,2.05309756634023,2.15708863759043,8.64592954701583,"suppressed",5.6905039912992,1.73879881913649
"1977","50330",1.61,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,295,84.84,8.484,2.13818203670244,2.21171286756296,9.13134378797127,"suppressed",5.6905039912992,1.73879881913649
"1999","50330",0.89,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,295,117.83,11.783,2.4666578147312,2.42259431705743,11.2750725172977,"suppressed",5.6905039912992,1.73879881913649
"1966","132532",0.85,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,327,101.21,10.121,2.31461247320676,2.32498120779874,10.2264879057664,"intermediate",5.89369222306353,1.77388266426586
"1977","132532",0.59,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,327,108.47,10.847,2.38388854405808,2.36945644528529,10.6915792460951,"intermediate",5.89369222306353,1.77388266426586
"1999","132532",0.99,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,327,122.92,12.292,2.50894864426824,2.44974502962021,11.5853924107058,"intermediate",5.89369222306353,1.77388266426586
"1966","50301",1.1,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,297,48.85,4.885,1.58616928549475,1.85732068128763,6.40654856991154,"suppressed",5.76844791200544,1.75240305161495
"1977","50301",0.92,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,297,59.14,5.914,1.77732242143029,1.98004099455824,7.24303990429615,"suppressed",5.76844791200544,1.75240305161495
"1999","50301",0.47,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,297,83.09,8.309,2.11733926468284,2.19833180792639,9.0099705941663,"suppressed",5.76844791200544,1.75240305161495
"1999","152661",0.97,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,331,89.04,8.904,2.18650061397324,2.24273339417082,9.41904208729564,"intermediate",5.75793917711155,1.75057962893717
"1966","111171",0.41,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,302,82.28,8.228,2.10754297179071,2.19204258788964,8.95348272508863,"suppressed",5.071966206003,1.62372855425843
"1977","111171",1.98,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,302,85.7,8.57,2.14826773260969,2.21818788433542,9.19066122561094,"suppressed",5.071966206003,1.62372855425843
"1999","111171",1.06,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,302,94.89,9.489,2.25013323299162,2.28358553558062,9.81179796499716,"suppressed",5.071966206003,1.62372855425843
"1977","10743",1.16,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,287,78.82,7.882,2.06458167877281,2.16446143777214,8.70990982503315,"suppressed",4.42807810287464,1.48796565309974
"1999","10743",0.97,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,287,97.85,9.785,2.28085060084804,2.30330608574444,10.0072125272815,"suppressed",4.42807810287464,1.48796565309974
"1977","40889",0.81,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,281,84.68,8.468,2.13629435327262,2.21050097480102,9.12028428134941,"intermediate",13.3091612983547,2.58845261752566
"1999","40889",0.99,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,281,107.2,10.72,2.37211115564266,2.36189536192258,10.6110441740153,"intermediate",13.3091612983547,2.58845261752566
"1999","60295",1.06,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,298,79.18,7.918,2.06913864868394,2.16738701245509,8.73542862708735,"intermediate",5.66097411568436,1.73359598265127
"1999","30534",1.38,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,284,84.46,8.446,2.13369295651175,2.20883087808055,9.10506523665707,"suppressed",6.06977411036509,1.80332139027105
"1966","50433",1.9,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,70.39,7.039,1.95146611462599,2.09184124558989,8.09981519179142,"suppressed",5.55996351643304,1.71559154644834
"1977","50433",1.36,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,84.32,8.432,2.13203399179901,2.20776582273496,9.09537300055502,"suppressed",5.55996351643304,1.71559154644834
"1999","50433",0.91,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,294,105.16,10.516,2.35289790686763,2.34956045620902,10.4809618704113,"suppressed",5.55996351643304,1.71559154644834
"1966","10647",0.9,"fagr","diffuse",9.44708098283297,30.6839321807413,-2.57164,0.61938469,289,74.91,7.491,2.01370229996575,2.13179687657801,8.43000088147663,"intermediate",4.01871547363605,1.39096231764771
